Order_ID,Customer_ID,Product_Category,Product_Name,Quantity,Price_per_Unit,Total_Amount,Order_Date,Payment_Method,Delivery_Status
1333,C0958,Sports,Running Shoes,2,480,960,2023-08-05,Credit Card,Canceled
1334,C0904,Sports,Treadmill,2,1636,3272,2023-10-23,Credit Card,Delivered
1335,C0585,Clothing,Jacket,2,1188,2376,2023-06-11,PayPal,Pending
1336,C0591,Beauty,Conditioner,4,1642,6568,2023-10-11,Credit Card,Canceled
1337,C0485,Electronics,Headphones,3,1024,3072,2023-02-02,COD,Pending
1338,C0249,Beauty,Moisturizer,1,1433,1433,2023-05-18,Credit Card,Pending
1339,C0804,Toys,Puzzle,5,1293,6465,2023-11-28,Debit Card,Canceled
1340,C0485,Toys,Lego Set,5,1176,5880,2023-08-02,PayPal,Delivered
1341,C0827,Clothing,T-Shirt,3,1045,3135,2023-08-31,Debit Card,Canceled
1342,C0417,Sports,Treadmill,1,1932,1932,2023-03-01,COD,Canceled
1343,C0195,Sports,Running Shoes,1,940,940,2023-09-11,COD,Canceled
1344,C0097,Home,Air Purifier,1,1555,1555,2023-11-15,PayPal,Canceled
1345,C0100,Home,Blender,2,1762,3524,2023-11-27,COD,Pending
1346,C0675,Toys,Action Figure,4,1712,6848,2023-06-27,Debit Card,Delivered
1347,C0442,Home,Microwave,2,1543,3086,2023-08-18,Credit Card,Pending
1348,C0363,Beauty,Lipstick,1,1742,1742,2023-12-24,Credit Card,Canceled
1349,C0434,Beauty,Perfume,3,938,2814,2023-08-12,COD,Canceled
1350,C0421,Home,Vacuum Cleaner,1,53,53,2023-01-11,COD,Canceled
1351,C0479,Toys,Dollhouse,1,1660,1660,2023-03-24,COD,Pending
1352,C0885,Sports,Running Shoes,4,255,1020,2023-05-28,Debit Card,Canceled
1353,C0747,Electronics,Headphones,1,1728,1728,2023-04-09,Credit Card,Delivered
1354,C0056,Home,Blender,2,425,850,2023-08-29,PayPal,Delivered
1355,C0690,Home,Vacuum Cleaner,5,1219,6095,2023-06-26,Debit Card,Delivered
1356,C0670,Sports,Running Shoes,4,1855,7420,2023-08-13,Credit Card,Delivered
1357,C0662,Electronics,Smartwatch,4,1020,4080,2023-04-29,Debit Card,Pending
1358,C0101,Clothing,Sweater,4,972,3888,2023-09-17,Credit Card,Delivered
1359,C0063,Beauty,Moisturizer,1,1979,1979,2023-04-23,PayPal,Canceled
1360,C0413,Sports,Yoga Mat,4,1509,6036,2023-10-28,Credit Card,Canceled
1361,C0746,Clothing,T-Shirt,4,838,3352,2023-12-17,Debit Card,Canceled
1362,C0348,Home,Coffee Maker,2,930,1860,2023-06-23,PayPal,Delivered
1363,C0820,Electronics,Tablet,3,203,609,2023-11-05,Debit Card,Canceled
1364,C0883,Clothing,Jacket,2,1249,2498,2023-12-03,Debit Card,Canceled
1365,C0112,Electronics,Smartwatch,2,1880,3760,2023-08-28,COD,Pending
1366,C0255,Electronics,Tablet,3,405,1215,2023-03-09,Credit Card,Canceled
1367,C0197,Sports,Cycling Helmet,3,1995,5985,2023-05-31,Debit Card,Canceled
1368,C0195,Electronics,Laptop,4,1126,4504,2023-12-31,Credit Card,Canceled
1369,C0550,Clothing,Jeans,2,282,564,2023-07-19,COD,Canceled
1370,C0460,Home,Air Purifier,1,1622,1622,2023-08-02,Credit Card,Pending
1371,C0144,Clothing,Jacket,5,1902,9510,2023-12-11,Debit Card,Canceled
1372,C0433,Home,Blender,5,1351,6755,2023-12-01,PayPal,Pending
1373,C0188,Clothing,T-Shirt,5,1841,9205,2023-07-04,Credit Card,Canceled
1374,C0286,Electronics,Smartwatch,2,81,162,2023-08-30,Credit Card,Delivered
1375,C0474,Toys,Board Game,3,932,2796,2023-03-24,PayPal,Pending
1376,C0256,Beauty,Lipstick,4,24,96,2023-11-15,PayPal,Canceled
1377,C0896,Home,Air Purifier,4,145,580,2023-04-17,COD,Pending
1378,C0946,Electronics,Smartphone,5,1458,7290,2023-05-25,PayPal,Canceled
1379,C0078,Toys,Dollhouse,4,1422,5688,2023-12-20,PayPal,Canceled
1380,C0454,Sports,Treadmill,1,214,214,2023-02-14,Debit Card,Canceled
1381,C0828,Sports,Yoga Mat,1,336,336,2023-12-08,COD,Canceled
1382,C0883,Home,Air Purifier,3,1609,4827,2023-09-05,PayPal,Canceled
1383,C0877,Clothing,Sweater,4,1327,5308,2023-03-08,COD,Delivered
1384,C0564,Electronics,Smartphone,2,1282,2564,2023-03-30,PayPal,Canceled
1385,C0101,Beauty,Conditioner,4,643,2572,2023-04-13,COD,Delivered
1386,C0052,Electronics,Laptop,2,305,610,2023-03-22,Debit Card,Pending
1387,C0668,Home,Microwave,5,1959,9795,2023-11-07,PayPal,Pending
1388,C0554,Beauty,Perfume,2,1212,2424,2023-09-09,PayPal,Pending
1389,C0857,Toys,Puzzle,5,982,4910,2023-02-21,Credit Card,Canceled
1390,C0016,Clothing,Jeans,1,533,533,2023-08-01,PayPal,Canceled
1391,C0993,Sports,Cycling Helmet,4,429,1716,2023-09-10,Credit Card,Canceled
1392,C0096,Clothing,T-Shirt,3,774,2322,2023-06-05,COD,Pending
1393,C0949,Electronics,Headphones,4,1734,6936,2023-05-01,Credit Card,Delivered
1394,C0772,Home,Vacuum Cleaner,5,389,1945,2023-04-18,COD,Canceled
1395,C0870,Home,Blender,4,552,2208,2023-10-13,PayPal,Canceled
1396,C0243,Toys,Action Figure,3,363,1089,2023-01-25,PayPal,Pending
1397,C0171,Beauty,Perfume,5,230,1150,2023-01-10,Credit Card,Delivered
1398,C0417,Sports,Running Shoes,5,115,575,2023-07-03,COD,Pending
1399,C0498,Electronics,Laptop,3,635,1905,2023-05-14,Debit Card,Delivered
1400,C0493,Beauty,Conditioner,4,893,3572,2023-07-02,COD,Delivered
1401,C0219,Electronics,Headphones,3,450,1350,2023-12-13,PayPal,Canceled
1402,C0886,Electronics,Headphones,2,34,68,2023-03-23,Debit Card,Pending
1403,C0411,Clothing,Sweater,1,827,827,2023-03-31,COD,Pending
1404,C0925,Beauty,Lipstick,3,124,372,2023-09-15,PayPal,Pending
1405,C0061,Clothing,Jacket,5,75,375,2023-01-17,Debit Card,Pending
1406,C0169,Sports,Treadmill,2,1606,3212,2023-02-02,PayPal,Delivered
1407,C0389,Clothing,Jeans,1,1839,1839,2023-06-22,Debit Card,Canceled
1408,C0003,Beauty,Lipstick,3,153,459,2023-08-09,COD,Canceled
1409,C0400,Sports,Treadmill,1,412,412,2023-02-28,COD,Delivered
1410,C0272,Beauty,Conditioner,4,1204,4816,2023-11-13,COD,Delivered
1411,C0949,Electronics,Smartphone,5,704,3520,2023-04-27,Debit Card,Canceled
1412,C0803,Beauty,Shampoo,3,1248,3744,2023-03-03,COD,Pending
1413,C0804,Home,Blender,5,132,660,2023-10-15,Debit Card,Pending
1414,C0466,Electronics,Headphones,2,508,1016,2023-04-25,Credit Card,Pending
1415,C0293,Clothing,Sneakers,2,1966,3932,2023-09-07,PayPal,Delivered
1416,C0434,Sports,Dumbbells,1,63,63,2023-05-13,Credit Card,Canceled
1417,C0714,Beauty,Lipstick,2,1270,2540,2023-06-24,Debit Card,Delivered
1418,C0981,Beauty,Perfume,2,398,796,2023-07-01,COD,Canceled
1419,C0749,Electronics,Headphones,3,361,1083,2023-01-24,COD,Canceled
1420,C0803,Clothing,Jacket,5,233,1165,2023-10-13,Debit Card,Canceled
1421,C0570,Clothing,Sweater,1,1675,1675,2023-05-17,PayPal,Pending
1422,C0678,Beauty,Conditioner,2,94,188,2023-03-19,COD,Pending
1423,C0736,Toys,Puzzle,5,977,4885,2023-12-20,Credit Card,Canceled
1424,C0499,Electronics,Headphones,4,1025,4100,2023-09-21,PayPal,Canceled
1425,C0159,Clothing,T-Shirt,3,255,765,2023-11-06,COD,Pending
1426,C0195,Electronics,Tablet,2,657,1314,2023-12-09,Debit Card,Pending
1427,C0304,Toys,Board Game,2,1532,3064,2023-02-23,Credit Card,Canceled
1428,C0223,Beauty,Perfume,2,1025,2050,2023-12-28,Debit Card,Delivered
1429,C0992,Electronics,Smartwatch,5,352,1760,2023-01-26,COD,Canceled
1430,C0060,Sports,Dumbbells,3,980,2940,2023-08-13,PayPal,Canceled
1431,C0594,Electronics,Headphones,3,535,1605,2023-08-23,COD,Pending
1432,C0754,Home,Vacuum Cleaner,5,843,4215,2023-02-26,COD,Canceled
1433,C0556,Electronics,Laptop,1,1699,1699,2023-02-24,COD,Pending
1434,C0063,Clothing,Sneakers,3,610,1830,2023-11-09,PayPal,Canceled
1435,C0766,Clothing,T-Shirt,5,748,3740,2023-11-09,Credit Card,Delivered
1436,C0322,Clothing,Jacket,5,1336,6680,2023-02-22,Debit Card,Delivered
1437,C0059,Beauty,Perfume,2,305,610,2023-10-15,Debit Card,Pending
1438,C0052,Home,Vacuum Cleaner,5,449,2245,2023-01-22,PayPal,Canceled
1439,C0599,Sports,Treadmill,2,1556,3112,2023-09-17,COD,Canceled
1440,C0489,Electronics,Laptop,4,1964,7856,2023-02-23,Credit Card,Delivered
1441,C0515,Toys,Lego Set,5,1204,6020,2023-03-27,Debit Card,Pending
1442,C0942,Home,Air Purifier,3,1529,4587,2023-11-19,Debit Card,Canceled
1443,C0874,Beauty,Shampoo,2,1819,3638,2023-03-02,Debit Card,Delivered
1444,C0544,Clothing,Jeans,4,1273,5092,2023-04-16,COD,Canceled
1445,C0162,Electronics,Laptop,1,1391,1391,2023-07-05,COD,Canceled
1446,C0059,Clothing,Jeans,1,1323,1323,2023-03-22,COD,Pending
1447,C0984,Toys,Board Game,1,656,656,2023-05-30,COD,Canceled
1448,C0521,Electronics,Laptop,2,1900,3800,2023-12-29,COD,Canceled
1449,C0083,Clothing,Jeans,5,847,4235,2023-08-15,Debit Card,Delivered
1450,C0872,Electronics,Headphones,2,1244,2488,2023-09-17,Credit Card,Pending
1451,C0191,Home,Microwave,1,59,59,2023-09-13,Debit Card,Canceled
1452,C0071,Toys,Action Figure,5,563,2815,2023-02-20,COD,Delivered
1453,C0610,Home,Air Purifier,4,1206,4824,2023-03-20,PayPal,Canceled
1454,C0070,Sports,Treadmill,1,239,239,2023-11-28,Debit Card,Canceled
1455,C0692,Beauty,Perfume,3,279,837,2023-07-06,Credit Card,Delivered
1456,C0883,Electronics,Smartphone,5,1187,5935,2023-06-21,Debit Card,Pending
1457,C0241,Toys,Lego Set,2,664,1328,2023-03-12,COD,Delivered
1458,C0414,Sports,Running Shoes,2,1898,3796,2023-03-04,COD,Canceled
1459,C0123,Electronics,Laptop,3,1659,4977,2023-04-14,PayPal,Pending
1460,C0965,Beauty,Conditioner,2,1813,3626,2023-08-13,PayPal,Delivered
1461,C0912,Beauty,Moisturizer,3,1510,4530,2023-08-01,PayPal,Canceled
1462,C0584,Sports,Running Shoes,1,1822,1822,2023-01-04,Credit Card,Pending
1463,C0253,Beauty,Moisturizer,1,990,990,2023-05-06,Debit Card,Pending
1464,C0593,Sports,Cycling Helmet,2,1630,3260,2023-08-31,PayPal,Pending
1465,C0609,Sports,Cycling Helmet,5,269,1345,2023-06-24,Credit Card,Canceled
1466,C0041,Clothing,Jeans,2,786,1572,2023-05-27,Credit Card,Canceled
1467,C0635,Electronics,Smartphone,1,1034,1034,2023-09-16,COD,Pending
1468,C0084,Sports,Treadmill,5,648,3240,2023-03-29,Credit Card,Canceled
1469,C0430,Beauty,Moisturizer,3,58,174,2023-02-13,Debit Card,Pending
1470,C0674,Sports,Yoga Mat,1,907,907,2023-05-17,Debit Card,Canceled
1471,C0598,Toys,Puzzle,3,191,573,2023-07-10,Credit Card,Delivered
1472,C0579,Sports,Dumbbells,4,1181,4724,2023-08-01,Credit Card,Delivered
1473,C0536,Electronics,Headphones,5,607,3035,2023-07-04,PayPal,Canceled
1474,C0324,Sports,Running Shoes,1,277,277,2023-11-19,Debit Card,Delivered
1475,C0958,Electronics,Headphones,3,625,1875,2023-12-07,PayPal,Delivered
1476,C0268,Electronics,Smartphone,3,836,2508,2023-05-06,PayPal,Pending
1477,C0210,Sports,Running Shoes,3,1921,5763,2023-03-19,COD,Canceled
1478,C0686,Clothing,Jeans,2,1255,2510,2023-09-29,PayPal,Delivered
1479,C0734,Toys,Action Figure,2,1717,3434,2023-08-04,Debit Card,Canceled
1480,C0322,Clothing,Sneakers,4,481,1924,2023-04-27,PayPal,Pending
1481,C0245,Home,Microwave,4,560,2240,2023-03-12,Debit Card,Pending
1482,C0272,Sports,Cycling Helmet,3,563,1689,2023-08-08,Debit Card,Pending
1483,C0406,Beauty,Perfume,2,1042,2084,2023-07-31,COD,Pending
1484,C0135,Clothing,Jacket,5,468,2340,2023-07-29,PayPal,Delivered
1485,C0688,Sports,Running Shoes,5,850,4250,2023-08-23,PayPal,Canceled
1486,C0661,Home,Air Purifier,3,894,2682,2023-09-22,Credit Card,Pending
1487,C0308,Clothing,T-Shirt,2,1473,2946,2023-12-16,Credit Card,Pending
1488,C0469,Electronics,Laptop,5,145,725,2023-07-05,Credit Card,Canceled
1489,C0324,Clothing,T-Shirt,2,1532,3064,2023-01-16,Credit Card,Pending
1490,C0952,Toys,Dollhouse,4,1415,5660,2023-08-15,COD,Delivered
1491,C0770,Toys,Action Figure,3,1784,5352,2023-03-16,COD,Delivered
1492,C0959,Electronics,Tablet,3,1858,5574,2023-01-06,Credit Card,Pending
1493,C0075,Home,Blender,2,1809,3618,2023-09-22,PayPal,Canceled
1494,C0010,Clothing,T-Shirt,2,14,28,2023-02-05,Debit Card,Pending
1495,C0470,Electronics,Smartphone,1,47,47,2023-02-13,Debit Card,Delivered
1496,C0637,Sports,Running Shoes,5,781,3905,2023-06-23,Credit Card,Canceled
1497,C0577,Clothing,Sneakers,4,1533,6132,2023-06-11,PayPal,Delivered
1498,C0103,Toys,Dollhouse,5,938,4690,2023-07-25,PayPal,Canceled
1499,C0076,Clothing,Sweater,1,237,237,2023-03-26,Credit Card,Delivered
1500,C0551,Sports,Dumbbells,2,16,32,2023-08-11,Debit Card,Canceled
1501,C0219,Sports,Running Shoes,5,1180,5900,2023-02-01,Credit Card,Canceled
1502,C0519,Sports,Dumbbells,3,258,774,2023-07-21,COD,Canceled
1503,C0272,Home,Blender,5,841,4205,2023-01-19,COD,Canceled
1504,C0136,Electronics,Smartphone,2,1197,2394,2023-12-05,PayPal,Pending
1505,C0956,Electronics,Headphones,5,1172,5860,2023-11-25,Debit Card,Pending
1506,C0358,Toys,Action Figure,1,1690,1690,2023-03-19,Credit Card,Delivered
1507,C0903,Clothing,T-Shirt,4,1413,5652,2023-10-22,Credit Card,Delivered
1508,C0071,Beauty,Lipstick,2,1922,3844,2023-01-30,Credit Card,Canceled
1509,C0901,Beauty,Conditioner,3,1388,4164,2023-11-20,COD,Canceled
1510,C0251,Sports,Running Shoes,1,1498,1498,2024-01-01,Credit Card,Delivered
1511,C0379,Beauty,Conditioner,2,101,202,2023-12-05,Credit Card,Pending
1512,C0292,Beauty,Perfume,3,1119,3357,2023-09-24,PayPal,Pending
1513,C0162,Toys,Board Game,3,624,1872,2023-06-01,Credit Card,Delivered
1514,C0449,Sports,Dumbbells,2,1940,3880,2023-08-03,COD,Pending
1515,C0854,Sports,Cycling Helmet,1,993,993,2023-07-25,PayPal,Delivered
1516,C0557,Home,Coffee Maker,3,511,1533,2023-12-15,Debit Card,Canceled
1517,C0721,Electronics,Smartphone,4,57,228,2023-12-25,Debit Card,Canceled
1518,C0310,Sports,Running Shoes,1,1064,1064,2023-10-11,COD,Pending
1519,C0627,Home,Vacuum Cleaner,3,520,1560,2023-06-05,Credit Card,Delivered
1520,C0827,Beauty,Perfume,2,1833,3666,2023-06-10,Debit Card,Canceled
1521,C0670,Electronics,Laptop,2,1961,3922,2023-06-26,Debit Card,Pending
1522,C0542,Beauty,Perfume,1,1913,1913,2023-01-05,COD,Canceled
1523,C0009,Electronics,Smartwatch,3,1817,5451,2023-05-24,PayPal,Pending
1524,C0684,Electronics,Tablet,3,199,597,2023-09-28,Credit Card,Delivered
1525,C0837,Toys,Puzzle,1,1147,1147,2023-11-09,Debit Card,Pending
1526,C0568,Toys,Board Game,1,1431,1431,2023-03-17,COD,Pending
1527,C0307,Home,Air Purifier,1,1036,1036,2023-12-25,COD,Delivered
1528,C0955,Clothing,Sweater,4,1981,7924,2023-07-26,Debit Card,Canceled
1529,C0680,Home,Vacuum Cleaner,4,47,188,2023-08-17,COD,Delivered
1530,C0107,Clothing,Sneakers,4,1658,6632,2023-11-26,Credit Card,Pending
1531,C0962,Toys,Lego Set,2,150,300,2023-04-16,PayPal,Canceled
1532,C0900,Home,Vacuum Cleaner,4,673,2692,2023-10-06,COD,Delivered
1533,C0138,Clothing,Sneakers,4,855,3420,2023-11-16,Debit Card,Canceled
1534,C0271,Beauty,Perfume,4,924,3696,2023-11-13,COD,Delivered
1535,C0119,Home,Coffee Maker,3,1942,5826,2023-11-30,Debit Card,Pending
1536,C0912,Sports,Running Shoes,5,1233,6165,2023-08-15,PayPal,Canceled
1537,C0110,Home,Air Purifier,4,1201,4804,2023-12-24,COD,Canceled
1538,C0761,Toys,Board Game,1,1777,1777,2023-06-26,Credit Card,Canceled
1539,C0567,Beauty,Shampoo,4,914,3656,2023-11-29,COD,Pending
1540,C0160,Clothing,Jacket,5,205,1025,2023-07-27,COD,Delivered
1541,C0279,Electronics,Smartwatch,2,292,584,2023-04-12,Debit Card,Delivered
1542,C0289,Home,Blender,2,1669,3338,2023-06-04,Credit Card,Canceled
1543,C0620,Clothing,Sweater,4,1874,7496,2023-02-13,COD,Delivered
1544,C0216,Electronics,Smartwatch,1,321,321,2023-01-19,PayPal,Canceled
1545,C0735,Clothing,T-Shirt,1,1061,1061,2023-10-03,Credit Card,Canceled
1546,C0352,Beauty,Conditioner,3,1899,5697,2023-06-21,COD,Pending
1547,C0209,Home,Blender,1,315,315,2023-07-19,PayPal,Pending
1548,C0704,Beauty,Lipstick,3,78,234,2023-03-06,COD,Pending
1549,C0650,Sports,Treadmill,3,1035,3105,2023-09-24,Debit Card,Delivered
1550,C0874,Electronics,Headphones,1,546,546,2023-10-04,COD,Canceled
1551,C0271,Toys,Board Game,1,1863,1863,2023-05-26,Credit Card,Pending
1552,C0518,Clothing,Jeans,3,475,1425,2023-04-20,Debit Card,Canceled
1553,C0501,Home,Vacuum Cleaner,2,852,1704,2023-02-17,Debit Card,Pending
1554,C0258,Home,Vacuum Cleaner,4,1957,7828,2023-09-19,PayPal,Pending
1555,C0928,Clothing,Sneakers,2,940,1880,2023-10-10,Credit Card,Canceled
1556,C0930,Electronics,Smartphone,1,613,613,2023-06-09,Credit Card,Pending
1557,C0867,Electronics,Laptop,5,1279,6395,2023-09-24,PayPal,Delivered
1558,C0053,Electronics,Smartwatch,1,1956,1956,2023-06-24,PayPal,Canceled
1559,C0095,Clothing,Sweater,3,1446,4338,2023-11-22,COD,Pending
1560,C0650,Home,Blender,5,1134,5670,2023-03-23,PayPal,Pending
1561,C0434,Electronics,Headphones,5,1931,9655,2023-01-12,Credit Card,Canceled
1562,C0850,Electronics,Laptop,4,1620,6480,2023-01-15,PayPal,Pending
1563,C0284,Toys,Board Game,1,718,718,2023-10-04,COD,Pending
1564,C0046,Sports,Dumbbells,4,597,2388,2023-10-31,COD,Delivered
1565,C0004,Toys,Dollhouse,2,244,488,2023-05-13,PayPal,Delivered
1566,C0342,Electronics,Smartphone,5,961,4805,2023-05-04,Credit Card,Delivered
1567,C0790,Sports,Yoga Mat,4,458,1832,2023-06-05,COD,Pending
1568,C0134,Electronics,Tablet,2,883,1766,2023-08-05,Debit Card,Canceled
1569,C0653,Beauty,Perfume,1,120,120,2023-09-16,COD,Canceled
1570,C0269,Electronics,Laptop,1,1160,1160,2023-02-26,Debit Card,Delivered
1571,C0166,Clothing,Sweater,3,303,909,2023-01-31,Debit Card,Canceled
1572,C0760,Beauty,Perfume,2,70,140,2023-07-10,PayPal,Canceled
1573,C0453,Electronics,Laptop,2,420,840,2023-05-13,Credit Card,Canceled
1574,C0565,Clothing,Sweater,4,1515,6060,2023-11-18,Debit Card,Delivered
1575,C0723,Toys,Dollhouse,5,150,750,2023-09-17,COD,Delivered
1576,C0438,Home,Blender,5,266,1330,2023-07-01,Credit Card,Pending
1577,C0575,Electronics,Tablet,3,1948,5844,2023-03-05,Debit Card,Canceled
1578,C0010,Sports,Treadmill,3,33,99,2023-01-25,PayPal,Pending
1579,C0115,Beauty,Shampoo,3,901,2703,2023-11-30,COD,Delivered
1580,C0078,Home,Vacuum Cleaner,2,1967,3934,2023-03-05,COD,Delivered
1581,C0968,Toys,Board Game,1,649,649,2023-08-18,Debit Card,Delivered
1582,C0905,Beauty,Perfume,1,1997,1997,2023-06-02,PayPal,Canceled
1583,C0708,Home,Vacuum Cleaner,4,1840,7360,2023-10-21,Debit Card,Canceled
1584,C0926,Clothing,Jeans,5,868,4340,2023-01-03,COD,Pending
1585,C0153,Clothing,Sneakers,5,794,3970,2023-08-21,COD,Canceled
1586,C0559,Electronics,Smartphone,4,1283,5132,2023-06-23,Credit Card,Delivered
1587,C0037,Electronics,Tablet,2,494,988,2023-05-01,Credit Card,Pending
1588,C0855,Electronics,Tablet,1,1032,1032,2023-10-25,COD,Delivered
1589,C0379,Toys,Action Figure,3,1984,5952,2023-10-17,Credit Card,Delivered
1590,C0597,Toys,Board Game,1,1017,1017,2024-01-01,COD,Pending
1591,C0566,Clothing,Sneakers,4,491,1964,2023-11-18,PayPal,Delivered
1592,C0152,Home,Microwave,1,1978,1978,2023-12-07,Credit Card,Pending
1593,C0441,Beauty,Perfume,3,1015,3045,2023-10-01,PayPal,Pending
1594,C0131,Beauty,Conditioner,5,356,1780,2023-11-01,Credit Card,Delivered
1595,C0043,Clothing,Sneakers,4,1560,6240,2023-04-30,PayPal,Pending
1596,C0316,Electronics,Laptop,2,1701,3402,2023-06-29,PayPal,Pending
1597,C0374,Beauty,Lipstick,1,817,817,2023-06-03,COD,Pending
1598,C0921,Beauty,Perfume,1,1053,1053,2023-05-26,Credit Card,Delivered
1599,C0956,Beauty,Shampoo,2,1450,2900,2023-12-08,Credit Card,Pending
1600,C0816,Beauty,Moisturizer,2,1918,3836,2023-10-21,COD,Pending
1601,C0996,Toys,Dollhouse,3,1961,5883,2023-12-11,COD,Delivered
1602,C0882,Clothing,T-Shirt,1,575,575,2023-03-13,PayPal,Delivered
1603,C0041,Electronics,Smartwatch,4,1810,7240,2024-01-01,COD,Delivered
1604,C0921,Beauty,Shampoo,1,1755,1755,2023-07-13,PayPal,Canceled
1605,C0367,Sports,Cycling Helmet,3,1055,3165,2023-09-24,COD,Delivered
1606,C0216,Home,Microwave,4,610,2440,2023-05-07,COD,Pending
1607,C0699,Beauty,Shampoo,4,1709,6836,2023-02-23,Credit Card,Canceled
1608,C0256,Electronics,Laptop,4,1194,4776,2023-06-17,Debit Card,Delivered
1609,C0683,Electronics,Laptop,3,750,2250,2023-09-22,Credit Card,Pending
1610,C0106,Electronics,Smartphone,1,855,855,2023-10-26,COD,Pending
1611,C0363,Electronics,Smartwatch,5,631,3155,2023-04-09,Debit Card,Canceled
1612,C0799,Sports,Running Shoes,4,999,3996,2023-07-04,Debit Card,Canceled
1613,C0574,Home,Vacuum Cleaner,2,267,534,2023-08-21,Debit Card,Delivered
1614,C0906,Clothing,Sneakers,3,1779,5337,2023-02-20,Debit Card,Delivered
1615,C0896,Home,Vacuum Cleaner,4,639,2556,2023-03-17,PayPal,Pending
1616,C0417,Electronics,Tablet,3,1496,4488,2023-12-31,PayPal,Pending
1617,C0998,Beauty,Shampoo,2,1131,2262,2023-08-06,Debit Card,Pending
1618,C0636,Clothing,Jacket,4,318,1272,2023-07-30,PayPal,Delivered
1619,C0768,Electronics,Tablet,1,1629,1629,2023-02-11,Debit Card,Delivered
1620,C0159,Toys,Dollhouse,3,1737,5211,2023-02-17,Debit Card,Canceled
1621,C0948,Home,Microwave,4,1521,6084,2023-02-01,COD,Pending
1622,C0953,Home,Vacuum Cleaner,4,740,2960,2023-08-06,COD,Delivered
1623,C0243,Home,Microwave,3,1619,4857,2023-03-08,PayPal,Canceled
1624,C0886,Clothing,Jacket,2,1996,3992,2023-09-01,Debit Card,Canceled
1625,C0167,Beauty,Moisturizer,3,1650,4950,2023-04-20,PayPal,Delivered
1626,C1000,Home,Blender,5,1579,7895,2023-08-17,PayPal,Pending
1627,C0820,Electronics,Smartphone,1,1383,1383,2023-02-09,COD,Delivered
1628,C0831,Toys,Puzzle,2,1019,2038,2023-07-09,Credit Card,Delivered
1629,C0182,Clothing,Sweater,1,1137,1137,2023-12-13,Debit Card,Pending
1630,C0903,Electronics,Smartwatch,1,310,310,2023-09-27,COD,Delivered
1631,C0423,Beauty,Lipstick,3,15,45,2023-07-26,PayPal,Pending
1632,C0026,Toys,Dollhouse,5,488,2440,2023-10-29,PayPal,Pending
1633,C0184,Home,Vacuum Cleaner,4,700,2800,2023-10-14,COD,Canceled
1634,C0755,Toys,Puzzle,5,1625,8125,2023-09-23,Credit Card,Canceled
1635,C0947,Home,Microwave,2,1800,3600,2023-07-22,Credit Card,Delivered
1636,C0341,Sports,Yoga Mat,5,1492,7460,2023-05-16,Debit Card,Canceled
1637,C0802,Electronics,Smartwatch,1,1068,1068,2023-10-27,PayPal,Canceled
1638,C0954,Home,Microwave,4,1651,6604,2023-09-13,PayPal,Canceled
1639,C0422,Beauty,Conditioner,5,57,285,2023-11-22,Credit Card,Pending
1640,C0822,Beauty,Shampoo,4,541,2164,2023-08-05,COD,Canceled
1641,C0686,Electronics,Tablet,5,1744,8720,2023-08-14,Debit Card,Delivered
1642,C0885,Electronics,Smartphone,4,99,396,2023-12-19,Credit Card,Canceled
1643,C0753,Clothing,Jacket,5,339,1695,2023-09-08,Credit Card,Canceled
1644,C0831,Home,Air Purifier,2,411,822,2023-08-02,COD,Delivered
1645,C0255,Toys,Board Game,4,178,712,2023-03-25,PayPal,Pending
1646,C0274,Toys,Action Figure,3,516,1548,2023-03-15,Credit Card,Delivered
1647,C0164,Electronics,Smartphone,1,1460,1460,2023-09-16,Debit Card,Pending
1648,C0807,Beauty,Perfume,4,646,2584,2023-03-07,PayPal,Pending
1649,C0719,Sports,Running Shoes,1,878,878,2023-09-06,Debit Card,Delivered
1650,C0111,Electronics,Laptop,5,1027,5135,2023-12-31,Credit Card,Delivered
1651,C0392,Clothing,Jacket,5,1471,7355,2023-08-23,PayPal,Canceled
1652,C0894,Toys,Puzzle,5,798,3990,2023-03-08,Debit Card,Canceled
1653,C0040,Electronics,Smartphone,5,424,2120,2023-12-27,Debit Card,Canceled
1654,C0880,Clothing,Jacket,5,1441,7205,2023-09-20,COD,Pending
1655,C0482,Clothing,Jacket,2,1227,2454,2023-09-28,Debit Card,Pending
1656,C0228,Beauty,Conditioner,1,1705,1705,2023-03-02,Debit Card,Delivered
